,기간,자치구,사람 수,남자수,여자수,유기견수,복귀,입양분양,폐사안락사,계류기증,분류,있다,없다,동물판매업소,유상입양,무상입양,인터넷을 통해 구입,유기동물 입양,원래 기르던 동물이 낳은 새끼,기타,계,1인가구,2인가구,3인가구,4인가구,5인 가구,6인가구,7인이상 가구,평균가구원수,전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상,합계,단독주택,아파트,연립주택,다세대주택,비거주용 건물내 주택,주택이외의 거처,합계_남,합계_여,단독주택_남,단독주택_여,아파트_남,아파트_여,연립주택_남,연립주택_여,다세대주택_남,다세대주택_여,비거주용 건물내 주택_남,비거주용 건물내 주택_여,주택이외의 거처_남,주택이외의 거처_여
239,2014,광진구,363354,178738,184616,227,87,49,91,-,광진구,10.6,89.4,24.7,35.3,38.8,1.2,1.2,-,-,,,,,,,,,,158524.0,64665.0,30005.0,27457.0,28160.0,6365.0,1432.0,325.0,83.0,17.0,15.0,,,,,,,,,,,,,,,,,,,,,
240,2014,동대문구,363687,182510,181177,287,77,58,152,-,동대문구,19,81,26.2,13.4,58.4,-,3.4,2.7,-,,,,,,,,,,159880.0,66419.0,30768.0,27225.0,26365.0,6844.0,1678.0,426.0,103.0,37.0,15.0,,,,,,,,,,,,,,,,,,,,,
241,2014,중랑구,418836,209323,209513,366,115,61,190,-,중랑구,21.3,78.7,23.1,20.3,50.5,1.1,1.6,7.7,-,,,,,,,,,,176714.0,64831.0,36694.0,33496.0,31568.0,7928.0,1689.0,379.0,88.0,25.0,16.0,,,,,,,,,,,,,,,,,,,,,
242,2014,성북구,466706,229205,237501,293,79,59,155,-,성북구,19.8,80.2,19.7,23.1,43.4,2.3,4.6,13.9,-,,,,,,,,,,193359.0,70169.0,38193.0,36511.0,36542.0,9104.0,2105.0,546.0,124.0,27.0,38.0,,,,,,,,,,,,,,,,,,,,,
243,2014,강북구,335025,165223,169802,307,93,53,161,-,강북구,18.8,81.3,87.9,9.2,7.1,-,0.7,1.4,-,,,,,,,,,,141246.0,50620.0,31131.0,27147.0,24220.0,6192.0,1420.0,366.0,99.0,35.0,16.0,,,,,,,,,,,,,,,,,,,,,
244,2014,도봉구,353709,174554,179155,273,96,43,134,-,도봉구,17.7,82.3,19.4,14.2,51.5,6,4.5,5.2,-,,,,,,,,,,136977.0,39638.0,29043.0,29330.0,29680.0,7214.0,1556.0,382.0,98.0,24.0,12.0,,,,,,,,,,,,,,,,,,,,,
245,2014,노원구,582552,284225,298327,209,48,45,116,-,노원구,14.6,85.4,21.6,21.6,48.2,0.7,2.2,12.2,-,,,,,,,,,,221107.0,61450.0,44864.0,46835.0,53385.0,11640.0,2247.0,487.0,142.0,39.0,18.0,,,,,,,,,,,,,,,,,,,,,
246,2014,은평구,498644,243977,254667,400,123,56,221,-,은평구,17,83,7.8,17.6,49,-,3.3,25.5,0.7,,,,,,,,,,202187.0,67962.0,42731.0,39969.0,38577.0,9927.0,2304.0,520.0,124.0,38.0,35.0,,,,,,,,,,,,,,,,,,,,,
247,2014,서대문구,310376,151338,159038,237,69,41,127,-,서대문구,21.4,78.6,35,17.2,42.7,2.5,0.6,8.3,-,,,,,,,,,,134780.0,53917.0,26944.0,23595.0,22857.0,5670.0,1363.0,300.0,89.0,23.0,22.0,,,,,,,,,,,,,,,,,,,,,
248,2014,마포구,385439,186177,199262,347,141,149,57,-,마포구,25.2,74.8,31,14.8,45.3,2,4.4,9.4,-,,,,,,,,,,169492.0,69385.0,33888.0,29077.0,28225.0,6826.0,1544.0,380.0,109.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,
249,2014,양천구,486221,241020,245201,386,136,160,90,-,양천구,11.7,88.3,37.8,23.5,24.5,-,15.3,3.1,-,,,,,,,,,,179069.0,47685.0,33256.0,38024.0,46501.0,10777.0,2143.0,487.0,131.0,41.0,24.0,,,,,,,,,,,,,,,,,,,,,
250,2014,강서구,585160,286644,298516,321,98,61,162,-,강서구,10.8,89.2,29.8,26,37.5,4.8,4.8,2.9,-,,,,,,,,,,234378.0,75256.0,49013.0,47595.0,47984.0,11405.0,2362.0,537.0,137.0,56.0,33.0,,,,,,,,,,,,,,,,,,,,,
251,2014,구로구,425831,213213,212618,225,50,46,129,-,구로구,19.4,80.6,16.4,28.3,49.7,1.3,4.4,5,-,,,,,,,,,,172594.0,58430.0,35323.0,33576.0,34077.0,8610.0,1944.0,460.0,121.0,28.0,25.0,,,,,,,,,,,,,,,,,,,,,
252,2014,금천구,238463,121878,116585,169,44,28,97,-,금천구,13.6,86.4,9.2,21.8,56.3,5.7,5.7,5.7,-,,,,,,,,,,103940.0,41836.0,20677.0,18161.0,17531.0,4390.0,1013.0,239.0,54.0,22.0,17.0,,,,,,,,,,,,,,,,,,,,,
253,2014,영등포구,382352,191464,190888,157,39,28,90,-,영등포구,20,80,7.5,12.5,58.1,1.3,3.8,19.4,-,,,,,,,,,,168100.0,69450.0,32375.0,28963.0,28580.0,6649.0,1560.0,378.0,82.0,34.0,29.0,,,,,,,,,,,,,,,,,,,,,
254,2014,동작구,407470,200328,207142,314,126,78,110,-,동작구,23.6,76.4,15.7,22.8,52.3,1,5.6,8.1,-,,,,,,,,,,172389.0,64814.0,34690.0,31510.0,31446.0,7649.0,1697.0,401.0,121.0,38.0,23.0,,,,,,,,,,,,,,,,,,,,,
255,2014,관악구,513186,259631,253555,476,161,299,16,-,관악구,11.5,88.5,41.2,21.9,32.5,1.8,3.5,1.8,-,,,,,,,,,,248180.0,121776.0,46132.0,36316.0,33236.0,8191.0,1871.0,482.0,105.0,46.0,25.0,,,,,,,,,,,,,,,,,,,,,
256,2014,서초구,449678,216740,232938,143,48,18,77,-,서초구,35,65,28.6,21.3,39.7,2.8,3.5,8.4,-,,,,,,,,,,173469.0,53965.0,32319.0,34658.0,39970.0,9558.0,2163.0,585.0,152.0,64.0,35.0,,,,,,,,,,,,,,,,,,,,,
257,2014,강남구,578114,277267,300847,173,60,35,78,-,강남구,27.4,72.6,94.9,10.1,3.5,0.4,1.6,0.4,-,,,,,,,,,,237375.0,87790.0,42690.0,42627.0,49585.0,11361.0,2448.0,593.0,172.0,70.0,39.0,,,,,,,,,,,,,,,,,,,,,
258,2014,송파구,664738,324902,339836,271,90,44,137,-,송파구,20.1,79.9,21.9,23.4,44.8,3.5,6.5,4.5,-,,,,,,,,,,257207.0,79365.0,48046.0,52291.0,60161.0,13728.0,2781.0,601.0,162.0,40.0,32.0,,,,,,,,,,,,,,,,,,,,,
259,2014,강동구,476597,237816,238781,309,110,54,145,-,강동구,28.2,71.8,98.8,3.3,0.4,-,0.4,-,-,,,,,,,,,,185905.0,57981.0,35880.0,38002.0,41455.0,9847.0,2133.0,426.0,114.0,43.0,24.0,,,,,,,,,,,,,,,,,,,,,
260,2015,합계,10022181,4930943,5091238,6060,2193,1453,2358,56,,,,,,,,,,,3784490.0,1115744.0,930467.0,817440.0,701945.0,169436.0,38547.0,10911.0,2.5,4189948.0,1539462.0,836335.0,781663.0,785821.0,189641.0,42450.0,10227.0,2834.0,905.0,610.0,1115744.0,521776.0,237913.0,17387.0,161031.0,44470.0,133167.0,544059.0,571685.0,268511.0,253265.0,95388.0,142525.0,7277.0,10110.0,73732.0,87299.0,25270.0,19200.0,73881.0,59286.0
261,2015,종로구,154986,76548,78438,159,54,15,89,1,종로구,…,…,…,…,…,…,…,…,…,61580.0,22776.0,15314.0,11272.0,8840.0,2535.0,628.0,215.0,2.3,72645.0,34532.0,13206.0,10874.0,10196.0,2860.0,690.0,193.0,50.0,31.0,13.0,22776.0,11170.0,2876.0,812.0,3212.0,1010.0,3696.0,11608.0,11168.0,5796.0,5374.0,1355.0,1521.0,295.0,517.0,1402.0,1810.0,555.0,455.0,2205.0,1491.0
262,2015,중구,125733,62687,63046,82,19,18,45,-,중구,…,…,…,…,…,…,…,…,…,51205.0,19161.0,13157.0,9392.0,6987.0,1879.0,483.0,146.0,2.2,59321.0,27815.0,11754.0,9077.0,7876.0,2094.0,514.0,128.0,38.0,9.0,16.0,19161.0,6902.0,5467.0,300.0,1906.0,778.0,3808.0,9934.0,9227.0,3535.0,3367.0,2472.0,2995.0,140.0,160.0,959.0,947.0,453.0,325.0,2375.0,1433.0
263,2015,용산구,233342,113177,120165,287,145,119,23,25,용산구,…,…,…,…,…,…,…,…,…,90313.0,31025.0,23776.0,17826.0,13222.0,3436.0,788.0,240.0,2.3,107512.0,48316.0,21144.0,17344.0,15320.0,4028.0,974.0,245.0,96.0,23.0,22.0,31025.0,16323.0,6005.0,673.0,4255.0,614.0,3155.0,14556.0,16469.0,7831.0,8492.0,2414.0,3591.0,265.0,408.0,1908.0,2347.0,284.0,330.0,1854.0,1301.0
264,2015,성동구,297003,147570,149433,158,43,28,86,1,성동구,…,…,…,…,…,…,…,…,…,114719.0,35259.0,28415.0,24622.0,20125.0,4748.0,1220.0,330.0,2.4,126714.0,48089.0,25617.0,23768.0,22267.0,5229.0,1278.0,332.0,93.0,28.0,13.0,35259.0,18064.0,9168.0,234.0,2387.0,1616.0,3790.0,18401.0,16858.0,10188.0,7876.0,3757.0,5411.0,91.0,143.0,1180.0,1207.0,914.0,702.0,2271.0,1519.0
265,2015,광진구,360369,176884,183485,240,104,47,83,6,광진구,…,…,…,…,…,…,…,…,…,147718.0,54210.0,33112.0,28603.0,24511.0,5595.0,1284.0,403.0,2.3,158353.0,65138.0,30414.0,27375.0,27389.0,6173.0,1400.0,328.0,91.0,26.0,19.0,54210.0,35001.0,3203.0,551.0,7073.0,2944.0,5438.0,27186.0,27024.0,17687.0,17314.0,1367.0,1836.0,192.0,359.0,3229.0,3844.0,1697.0,1247.0,3014.0,2424.0
266,2015,동대문구,360153,180485,179668,249,83,53,109,4,동대문구,…,…,…,…,…,…,…,…,…,146677.0,52884.0,34156.0,28136.0,23382.0,6029.0,1615.0,475.0,2.3,159941.0,67641.0,30892.0,26922.0,25541.0,6667.0,1716.0,407.0,105.0,37.0,13.0,52884.0,29835.0,8785.0,566.0,4188.0,2514.0,6996.0,27587.0,25297.0,15949.0,13886.0,3713.0,5072.0,261.0,305.0,2104.0,2084.0,1437.0,1077.0,4123.0,2873.0
267,2015,중랑구,413909,206505,207404,290,116,39,131,4,중랑구,…,…,…,…,…,…,…,…,…,157537.0,45138.0,40248.0,34528.0,28363.0,7145.0,1680.0,435.0,2.5,176390.0,65501.0,37303.0,33352.0,30540.0,7573.0,1639.0,348.0,94.0,26.0,14.0,45138.0,29063.0,6587.0,827.0,4529.0,1642.0,2490.0,23317.0,21821.0,15527.0,13536.0,2628.0,3959.0,383.0,444.0,2165.0,2364.0,1040.0,602.0,1574.0,916.0
268,2015,성북구,459275,224980,234295,280,84,43,150,3,성북구,…,…,…,…,…,…,…,…,…,174257.0,52005.0,41763.0,37428.0,32357.0,8118.0,2009.0,577.0,2.5,190973.0,69679.0,38118.0,35907.0,35512.0,8907.0,2087.0,554.0,134.0,36.0,39.0,52005.0,29345.0,9614.0,1229.0,6182.0,2543.0,3092.0,24024.0,27981.0,14143.0,15202.0,3809.0,5805.0,564.0,665.0,2735.0,3447.0,1261.0,1282.0,1512.0,1580.0
269,2015,강북구,330873,162967,167906,307,97,56,151,3,강북구,…,…,…,…,…,…,…,…,…,125666.0,35787.0,33501.0,27585.0,21533.0,5501.0,1332.0,427.0,2.5,141088.0,51428.0,31552.0,26956.0,23362.0,5938.0,1365.0,337.0,94.0,35.0,21.0,35787.0,19349.0,5343.0,749.0,7046.0,852.0,2448.0,16600.0,19187.0,9380.0,9969.0,2002.0,3341.0,295.0,454.0,3046.0,4000.0,467.0,385.0,1410.0,1038.0
270,2015,도봉구,351242,173029,178213,238,78,36,121,3,도봉구,…,…,…,…,…,…,…,…,…,124981.0,27348.0,33003.0,30482.0,26199.0,6138.0,1401.0,410.0,2.7,136903.0,39677.0,29971.0,29344.0,28880.0,6915.0,1584.0,385.0,109.0,25.0,13.0,27348.0,11756.0,8498.0,558.0,4482.0,511.0,1543.0,12315.0,15033.0,5840.0,5916.0,3052.0,5446.0,232.0,326.0,2072.0,2410.0,273.0,238.0,846.0,697.0
271,2015,노원구,574583,279987,294596,243,72,47,121,3,노원구,…,…,…,…,…,…,…,…,…,204836.0,46129.0,49939.0,49483.0,46752.0,10096.0,1950.0,487.0,2.7,219768.0,61943.0,45333.0,46466.0,51890.0,11267.0,2189.0,474.0,147.0,34.0,25.0,46129.0,11384.0,26805.0,492.0,3645.0,1152.0,2651.0,20078.0,26051.0,6141.0,5243.0,9449.0,17356.0,218.0,274.0,1833.0,1812.0,716.0,436.0,1721.0,930.0
272,2015,은평구,497920,242975,254945,348,96,69,181,2,은평구,…,…,…,…,…,…,…,…,…,179752.0,43936.0,48337.0,41330.0,34509.0,8975.0,2087.0,578.0,2.6,203410.0,68901.0,43806.0,40234.0,37780.0,9705.0,2249.0,526.0,144.0,37.0,28.0,43936.0,18030.0,6442.0,881.0,12885.0,1205.0,4493.0,20042.0,23894.0,8461.0,9569.0,2609.0,3833.0,334.0,547.0,5665.0,7220.0,672.0,533.0,2301.0,2192.0
273,2015,서대문구,312141,152008,160133,213,77,34,102,-,서대문구,…,…,…,…,…,…,…,…,…,121034.0,40160.0,29851.0,24236.0,20088.0,5073.0,1242.0,384.0,2.4,135770.0,54191.0,27464.0,23950.0,22731.0,5612.0,1367.0,337.0,81.0,20.0,17.0,40160.0,20573.0,6991.0,1004.0,6563.0,1524.0,3505.0,18156.0,22004.0,9632.0,10941.0,2745.0,4246.0,414.0,590.0,2910.0,3653.0,794.0,730.0,1661.0,1844.0
274,2015,마포구,387643,186495,201148,268,130,94,34,10,마포구,…,…,…,…,…,…,…,…,…,154981.0,52437.0,38851.0,30747.0,25100.0,6117.0,1357.0,372.0,2.4,171480.0,70534.0,34732.0,29555.0,27885.0,6751.0,1481.0,366.0,108.0,38.0,30.0,52437.0,22274.0,10128.0,612.0,10731.0,1807.0,6885.0,23877.0,28560.0,10747.0,11527.0,4067.0,6061.0,246.0,366.0,4684.0,6047.0,921.0,886.0,3212.0,3673.0
275,2015,양천구,484532,239995,244537,344,152,107,85,1,양천구,…,…,…,…,…,…,…,…,…,163823.0,32832.0,38206.0,41332.0,39905.0,9160.0,1889.0,499.0,2.8,179512.0,48053.0,34202.0,38406.0,45451.0,10542.0,2131.0,511.0,133.0,50.0,33.0,32832.0,14061.0,8257.0,634.0,6782.0,561.0,2537.0,15737.0,17095.0,7449.0,6612.0,3216.0,5041.0,264.0,370.0,3111.0,3671.0,305.0,256.0,1392.0,1145.0
276,2015,강서구,589074,287947,301127,285,99,51,130,5,강서구,…,…,…,…,…,…,…,…,…,217636.0,56990.0,55553.0,50022.0,42244.0,10129.0,2117.0,581.0,2.5,238952.0,78733.0,50528.0,48278.0,47079.0,11241.0,2321.0,548.0,140.0,53.0,31.0,56990.0,16795.0,18507.0,764.0,10144.0,1074.0,9706.0,26767.0,30223.0,8681.0,8114.0,7685.0,10822.0,310.0,454.0,4768.0,5376.0,633.0,441.0,4690.0,5016.0
277,2015,구로구,422092,210440,211652,193,35,39,116,3,구로구,…,…,…,…,…,…,…,…,…,156528.0,40988.0,39731.0,35289.0,30641.0,7547.0,1840.0,492.0,2.6,172321.0,58833.0,35925.0,33513.0,33142.0,8348.0,1938.0,437.0,126.0,38.0,21.0,40988.0,15739.0,9137.0,1046.0,4122.0,923.0,10021.0,21088.0,19900.0,8542.0,7197.0,4014.0,5123.0,443.0,603.0,1996.0,2126.0,567.0,356.0,5526.0,4495.0
278,2015,금천구,236284,120604,115680,139,44,27,67,1,금천구,…,…,…,…,…,…,…,…,…,93443.0,31219.0,22485.0,19099.0,15649.0,3816.0,904.0,271.0,2.4,103847.0,42169.0,21039.0,18085.0,17007.0,4210.0,991.0,232.0,67.0,31.0,16.0,31219.0,16334.0,4334.0,593.0,2898.0,755.0,6305.0,17699.0,13520.0,9254.0,7080.0,2041.0,2293.0,259.0,334.0,1440.0,1458.0,516.0,239.0,4189.0,2116.0
279,2015,영등포구,378504,189394,189110,159,45,34,78,2,영등포구,…,…,…,…,…,…,…,…,…,147745.0,48433.0,36647.0,30391.0,24698.0,5811.0,1369.0,396.0,2.4,167863.0,70173.0,32581.0,28987.0,27586.0,6526.0,1465.0,401.0,78.0,38.0,28.0,48433.0,21468.0,10358.0,322.0,3363.0,1316.0,11606.0,24963.0,23470.0,11316.0,10152.0,4494.0,5864.0,151.0,171.0,1747.0,1616.0,762.0,554.0,6493.0,5113.0
280,2015,동작구,400641,196463,204178,258,138,40,80,3,동작구,…,…,…,…,…,…,…,…,…,161000.0,53954.0,38290.0,32701.0,27457.0,6660.0,1525.0,413.0,2.4,170495.0,64763.0,34431.0,31153.0,30452.0,7436.0,1681.0,403.0,113.0,42.0,21.0,53954.0,30137.0,8258.0,785.0,7155.0,2106.0,5513.0,27184.0,26770.0,15640.0,14497.0,3330.0,4928.0,355.0,430.0,3304.0,3851.0,1151.0,955.0,3404.0,2109.0
281,2015,관악구,509663,257491,252172,519,203,297,19,-,관악구,…,…,…,…,…,…,…,…,…,228636.0,100302.0,51894.0,37713.0,29232.0,7290.0,1709.0,496.0,2.1,249191.0,124162.0,46358.0,36029.0,32167.0,7981.0,1837.0,462.0,118.0,43.0,34.0,100302.0,58278.0,10387.0,1011.0,9284.0,8990.0,12352.0,54471.0,45831.0,33007.0,25271.0,4478.0,5909.0,470.0,541.0,4594.0,4690.0,5430.0,3560.0,6492.0,5860.0
282,2015,서초구,446764,214737,232027,129,46,33,50,-,서초구,…,…,…,…,…,…,…,…,…,154031.0,37496.0,37093.0,35934.0,32829.0,8255.0,1828.0,596.0,2.6,173007.0,54370.0,32421.0,34497.0,39070.0,9552.0,2254.0,594.0,159.0,55.0,35.0,37496.0,13579.0,10955.0,693.0,6253.0,1772.0,4244.0,17019.0,20477.0,6280.0,7299.0,4335.0,6620.0,291.0,402.0,2821.0,3432.0,916.0,856.0,2376.0,1868.0
283,2015,강남구,576495,276425,300070,157,54,28,74,1,강남구,…,…,…,…,…,…,…,…,…,211357.0,61897.0,51614.0,45477.0,40514.0,9322.0,1974.0,559.0,2.5,237373.0,88365.0,42696.0,42787.0,48805.0,11317.0,2489.0,609.0,183.0,77.0,45.0,61897.0,19639.0,21786.0,1086.0,9731.0,2276.0,7379.0,26483.0,35414.0,8674.0,10965.0,8586.0,13200.0,410.0,676.0,3936.0,5795.0,1128.0,1148.0,3749.0,3630.0
284,2015,송파구,660302,322441,337861,237,84,45,106,2,송파구,…,…,…,…,…,…,…,…,…,230941.0,53481.0,55654.0,55334.0,51635.0,11717.0,2449.0,671.0,2.7,256611.0,79291.0,49143.0,52262.0,58868.0,13370.0,2759.0,639.0,208.0,34.0,37.0,53481.0,17269.0,11467.0,626.0,16622.0,2209.0,5288.0,25147.0,28334.0,8687.0,8582.0,4317.0,7150.0,257.0,369.0,7580.0,9042.0,1264.0,945.0,3042.0,2246.0
285,2015,강동구,458658,228709,229949,278,95,54,127,2,강동구,…,…,…,…,…,…,…,…,…,164094.0,39897.0,39877.0,38478.0,35173.0,8344.0,1867.0,458.0,2.6,180508.0,57165.0,35705.0,36542.0,39025.0,9399.0,2051.0,431.0,125.0,39.0,26.0,39897.0,19408.0,8555.0,339.0,5593.0,1776.0,4226.0,19820.0,20077.0,10124.0,9284.0,3453.0,5102.0,137.0,202.0,2543.0,3050.0,1114.0,662.0,2449.0,1777.0
286,2016,합계,9930616,4876789,5053827,5872,2203,1590,2048,31,,,,,,,,,,,3784705.0,1138860.0,931262.0,816946.0,686469.0,163555.0,37153.0,10460.0,2.5,4189839.0,1561533.0,847102.0,778997.0,761414.0,184019.0,41957.0,10351.0,2883.0,929.0,654.0,1138860.0,515463.0,240673.0,17518.0,174169.0,41637.0,149400.0,544607.0,594253.0,262455.0,253008.0,93565.0,147108.0,7190.0,10328.0,78343.0,95826.0,22718.0,18919.0,80336.0,69064.0
287,2016,종로구,152737,75201,77536,165,47,26,92,-,종로구,14.6,85.4,34.1,10.8,56,1.1,1.4,0.7,-,60786.0,22835.0,14974.0,11060.0,8712.0,2397.0,618.0,190.0,2.3,72118.0,34698.0,13049.0,10736.0,9877.0,2779.0,701.0,194.0,47.0,23.0,14.0,22835.0,11376.0,2588.0,877.0,3326.0,803.0,3865.0,11185.0,11650.0,5590.0,5786.0,1137.0,1451.0,322.0,555.0,1424.0,1902.0,403.0,400.0,2309.0,1556.0
288,2016,중구,125249,62204,63045,85,27,21,37,-,중구,23.9,76.1,43.2,16.7,32.9,2.6,1.9,4.4,-,51503.0,19671.0,13086.0,9453.0,6844.0,1836.0,480.0,133.0,2.2,59651.0,28368.0,11780.0,9138.0,7615.0,2039.0,508.0,137.0,40.0,12.0,14.0,19671.0,7441.0,5486.0,309.0,2052.0,745.0,3638.0,9730.0,9941.0,3722.0,3719.0,2357.0,3129.0,150.0,159.0,986.0,1066.0,406.0,339.0,2109.0,1529.0
289,2016,용산구,230241,111601,118640,252,138,98,16,1,용산구,18.6,81.4,38.5,15.2,36.2,2.8,7.1,3.9,-,90164.0,31641.0,23505.0,17580.0,13121.0,3327.0,780.0,210.0,2.3,106607.0,48131.0,21228.0,17086.0,14876.0,3938.0,963.0,253.0,84.0,25.0,23.0,31641.0,16604.0,5637.0,684.0,4690.0,569.0,3457.0,14511.0,17130.0,7752.0,8852.0,2107.0,3530.0,281.0,403.0,2045.0,2645.0,269.0,300.0,2057.0,1400.0
290,2016,성동구,299259,148326,150933,161,67,29,65,-,성동구,16.8,83.2,38.1,17.1,34.1,1.5,2.5,9.1,-,116401.0,37074.0,28668.0,24655.0,19874.0,4636.0,1164.0,330.0,2.4,128727.0,49318.0,26476.0,24086.0,21959.0,5161.0,1241.0,356.0,85.0,29.0,16.0,37074.0,19203.0,9332.0,257.0,2776.0,1509.0,3997.0,19129.0,17945.0,10782.0,8421.0,3699.0,5633.0,105.0,152.0,1413.0,1363.0,831.0,678.0,2299.0,1698.0
291,2016,광진구,357215,174797,182418,199,84,49,65,1,광진구,12.5,87.5,34.1,25.9,36.4,-,3.8,1.6,-,146196.0,53169.0,33221.0,28757.0,24040.0,5430.0,1202.0,377.0,2.3,158390.0,65896.0,30862.0,27358.0,26438.0,5975.0,1364.0,350.0,99.0,23.0,25.0,53169.0,33922.0,3461.0,515.0,8214.0,2257.0,4800.0,25927.0,27242.0,16880.0,17042.0,1385.0,2076.0,186.0,329.0,3779.0,4435.0,1189.0,1068.0,2508.0,2292.0
292,2016,동대문구,355069,177640,177429,266,75,57,132,2,동대문구,15.8,84.2,48.8,24.4,24.2,0.8,1.8,2.4,-,145179.0,52650.0,34094.0,27768.0,22627.0,6011.0,1584.0,445.0,2.3,159426.0,68367.0,31203.0,26741.0,24467.0,6463.0,1652.0,378.0,97.0,38.0,20.0,52650.0,29177.0,9051.0,599.0,4322.0,2448.0,7053.0,27103.0,25547.0,15541.0,13636.0,3783.0,5268.0,282.0,317.0,2164.0,2158.0,1347.0,1101.0,3986.0,3067.0
293,2016,중랑구,411005,204900,206105,310,106,78,124,2,중랑구,20,80,34.3,14.5,46.1,2,1.4,4.9,-,157571.0,45717.0,40865.0,34515.0,27503.0,6971.0,1569.0,431.0,2.5,177400.0,67162.0,38045.0,33340.0,29549.0,7269.0,1556.0,343.0,101.0,22.0,13.0,45717.0,28600.0,6891.0,760.0,5271.0,1313.0,2882.0,23176.0,22541.0,15278.0,13322.0,2640.0,4251.0,330.0,430.0,2535.0,2736.0,717.0,596.0,1676.0,1206.0
294,2016,성북구,450355,219951,230404,277,95,57,124,1,성북구,17.6,82.4,28.8,14.4,51.7,3.7,2.8,3.1,-,174370.0,54117.0,41498.0,36906.0,31578.0,7791.0,1915.0,565.0,2.5,188304.0,69093.0,38167.0,35422.0,34229.0,8556.0,2075.0,552.0,127.0,46.0,37.0,54117.0,29496.0,9688.0,1111.0,6614.0,2783.0,4425.0,24615.0,29502.0,13940.0,15556.0,3687.0,6001.0,468.0,643.0,2910.0,3704.0,1417.0,1366.0,2193.0,2232.0
295,2016,강북구,327195,160861,166334,280,91,62,127,-,강북구,21.8,78.2,33.5,13.4,48.1,0.3,0.5,5,-,125580.0,36668.0,33636.0,27243.0,20969.0,5386.0,1294.0,384.0,2.4,141229.0,52653.0,31855.0,26664.0,22483.0,5763.0,1332.0,325.0,89.0,42.0,23.0,36668.0,19573.0,5453.0,824.0,7588.0,818.0,2412.0,16871.0,19797.0,9518.0,10055.0,1964.0,3489.0,319.0,505.0,3254.0,4334.0,441.0,377.0,1375.0,1037.0
296,2016,도봉구,348220,171238,176982,212,71,59,80,2,도봉구,20,80,39.7,19,34,1.1,1.9,5.9,-,125384.0,28296.0,33279.0,30449.0,25702.0,5900.0,1375.0,383.0,2.6,136898.0,40157.0,30753.0,29216.0,27931.0,6744.0,1537.0,395.0,114.0,35.0,16.0,28296.0,11819.0,8625.0,618.0,4838.0,523.0,1873.0,12607.0,15689.0,5938.0,5881.0,2956.0,5669.0,268.0,350.0,2092.0,2746.0,289.0,234.0,1064.0,809.0
297,2016,노원구,567581,276333,291248,251,101,60,88,2,노원구,19.6,80.4,25.3,23,43.5,-,6,6.8,-,204606.0,47641.0,50338.0,49255.0,45404.0,9675.0,1867.0,426.0,2.6,219736.0,63642.0,46108.0,46104.0,50175.0,10902.0,2152.0,456.0,134.0,38.0,25.0,47641.0,11681.0,28519.0,547.0,3879.0,891.0,2124.0,20427.0,27214.0,6227.0,5454.0,10157.0,18362.0,261.0,286.0,1930.0,1949.0,534.0,357.0,1318.0,806.0
298,2016,은평구,491476,239183,252293,308,99,53,152,4,은평구,21.7,78.3,42.4,11.5,43.4,0.3,3.1,-,-,178775.0,44440.0,48170.0,41213.0,33726.0,8626.0,2032.0,568.0,2.6,201891.0,68747.0,44203.0,39913.0,36523.0,9534.0,2208.0,551.0,147.0,34.0,31.0,44440.0,17709.0,6507.0,821.0,13535.0,992.0,4876.0,19908.0,24532.0,8291.0,9418.0,2506.0,4001.0,313.0,508.0,5829.0,7706.0,530.0,462.0,2439.0,2437.0
299,2016,서대문구,314194,152510,161684,198,69,38,91,-,서대문구,17.4,82.6,34.6,20.4,38.5,0.9,1.5,4.4,-,126581.0,43298.0,30769.0,25336.0,20559.0,5042.0,1224.0,353.0,2.4,136766.0,54371.0,28028.0,24193.0,22750.0,5581.0,1380.0,344.0,81.0,17.0,21.0,43298.0,22849.0,7099.0,1042.0,7016.0,1378.0,3914.0,18918.0,24380.0,10289.0,12560.0,2712.0,4387.0,431.0,611.0,2994.0,4022.0,626.0,752.0,1866.0,2048.0
300,2016,마포구,379892,182162,197730,240,118,90,20,12,마포구,23.2,76.8,52,13.9,33,0.4,1.4,1.9,-,153610.0,53382.0,37837.0,30533.0,24334.0,5892.0,1268.0,364.0,2.3,169432.0,70544.0,34435.0,29071.0,26999.0,6449.0,1423.0,334.0,103.0,45.0,29.0,53382.0,21923.0,10301.0,686.0,10848.0,1773.0,7851.0,24004.0,29378.0,10594.0,11329.0,3997.0,6304.0,292.0,394.0,4649.0,6199.0,913.0,860.0,3559.0,4292.0
301,2016,양천구,477739,236290,241449,306,148,78,80,-,양천구,10,90,26.2,25.3,22.4,-,4.7,21.4,-,163253.0,32878.0,38620.0,41654.0,39182.0,8640.0,1798.0,481.0,2.8,177434.0,47141.0,34590.0,38548.0,44091.0,10167.0,2172.0,489.0,158.0,46.0,32.0,32878.0,13458.0,8520.0,638.0,7218.0,516.0,2528.0,15374.0,17504.0,7106.0,6352.0,3234.0,5286.0,254.0,384.0,3182.0,4036.0,267.0,249.0,1331.0,1197.0
